TERM1	INTERACTION	TERM2	KAPPA_SIMILARITY
GO:0007528	kappa	GO:0022612	0.028
GO:0002675	kappa	GO:0043616	-0.0021
GO:0002675	kappa	GO:0072503	0.03
GO:0002675	kappa	GO:0051674	0.015
GO:0002675	kappa	GO:0048747	-0.0036
GO:0002675	kappa	GO:0019838	0.048
GO:0002675	kappa	GO:0040017	0.03
GO:0002675	kappa	GO:0071346	-0.0037
GO:0002675	kappa	GO:0045216	-0.0038
GO:0002675	kappa	GO:0051046	0.04
GO:0002675	kappa	GO:0005178	-0.0034
GO:0002675	kappa	GO:0005887	0.019
GO:0002675	kappa	GO:0005913	-0.0031
GO:0002675	kappa	GO:0051249	0.029
GO:0002675	kappa	GO:0004871	0.011
GO:0002675	kappa	GO:0060333	-0.0036
GO:0002675	kappa	GO:0070160	-0.0035
GO:0002675	kappa	GO:0016337	0.048
GO:0002675	kappa	GO:0048729	0.0063
GO:0002675	kappa	GO:0014068	-0.0032
GO:0002675	kappa	GO:0002250	0.041
GO:0002675	kappa	GO:0001637	0.12
GO:0002675	kappa	GO:0002768	0.0047
GO:0002675	kappa	GO:0030198	0.017
GO:0002675	kappa	GO:0050851	0.016
GO:0002675	kappa	GO:0031032	-0.0031
GO:0002675	kappa	GO:0031226	0.018
GO:0002675	kappa	GO:0007600	0.012
GO:0002675	kappa	GO:0055074	0.049
GO:0002675	kappa	GO:0001944	0.0054
GO:0002675	kappa	GO:0090257	0.061
GO:0002675	kappa	GO:0002764	0.0023
GO:0002675	kappa	GO:0001653	0.071
GO:0002675	kappa	GO:0005576	0.0086
GO:0002675	kappa	GO:0002455	0.064
GO:0002675	kappa	GO:0051050	0.013
GO:0002675	kappa	GO:0018108	0.017
GO:0002675	kappa	GO:0001655	-0.0039
GO:0002675	kappa	GO:0050865	0.034
GO:0002675	kappa	GO:0032940	0.027
GO:0002675	kappa	GO:0060090	-0.0038
GO:0002675	kappa	GO:0040011	0.01
GO:0002675	kappa	GO:0072507	0.045
GO:0002675	kappa	GO:0016323	-0.0037
GO:0002675	kappa	GO:0005615	0.029
GO:0002675	kappa	GO:0016477	0.017
GO:0002675	kappa	GO:0034329	-0.0038
GO:0002675	kappa	GO:0071944	0.0037
GO:0002675	kappa	GO:0070371	0.085
GO:0002675	kappa	GO:0051480	0.049
GO:0002675	kappa	GO:0004713	-0.0038
GO:0002675	kappa	GO:0072001	-0.0038
GO:0002675	kappa	GO:0006959	0.068
GO:0002675	kappa	GO:0004364	-0.0025
GO:0002675	kappa	GO:0005912	-0.0038
GO:0002675	kappa	GO:0008015	0.027
GO:0002675	kappa	GO:0002757	0.0039
GO:0002675	kappa	GO:0051146	-0.0039
GO:0002675	kappa	GO:0035272	0.098
GO:0002675	kappa	GO:0050803	-0.0028
GO:0002675	kappa	GO:0003008	0.01
GO:0002675	kappa	GO:0030674	-0.0037
GO:0002675	kappa	GO:0004930	0.06
GO:0002675	kappa	GO:0006937	0.036
GO:0002675	kappa	GO:0005923	-0.0035
GO:0002675	kappa	GO:0043296	-0.0036
GO:0002675	kappa	GO:0008528	0.071
GO:0002675	kappa	GO:0019199	-0.003
GO:0002675	kappa	GO:0060089	0.011
GO:0002675	kappa	GO:0044459	0.011
GO:0002675	kappa	GO:0030595	0.093
GO:0002675	kappa	GO:0034330	-0.0038
GO:0002675	kappa	GO:0031589	0.015
GO:0002675	kappa	GO:0005578	-0.0036
GO:0002675	kappa	GO:0002684	0.021
GO:0002675	kappa	GO:0022603	0.0032
GO:0002675	kappa	GO:0009986	0.028
GO:0002675	kappa	GO:0042692	-0.0039
GO:0002675	kappa	GO:0040012	0.015
GO:0002675	kappa	GO:0043410	0.049
GO:0002675	kappa	GO:0070374	0.14
GO:0002675	kappa	GO:0022612	0.038
GO:0043616	kappa	GO:0072503	0.013
GO:0043616	kappa	GO:0051674	0.0054
GO:0043616	kappa	GO:0048747	-0.0036
GO:0043616	kappa	GO:0019838	-0.0034
GO:0043616	kappa	GO:0040017	-0.0039
GO:0043616	kappa	GO:0071346	0.025
GO:0043616	kappa	GO:0045216	0.018
GO:0043616	kappa	GO:0051046	-0.004
GO:0043616	kappa	GO:0005178	-0.0034
GO:0043616	kappa	GO:0005887	0.0016
GO:0043616	kappa	GO:0005913	-0.0031
GO:0043616	kappa	GO:0051249	-0.004
GO:0043616	kappa	GO:0004871	0.016
GO:0043616	kappa	GO:0060333	0.03
GO:0043616	kappa	GO:0070160	-0.0035
GO:0043616	kappa	GO:0016337	-0.0039
GO:0043616	kappa	GO:0048729	0.037
GO:0043616	kappa	GO:0014068	0.064
GO:0043616	kappa	GO:0002250	-0.0039
GO:0043616	kappa	GO:0001637	-0.0023
GO:0043616	kappa	GO:0002768	-0.004
GO:0043616	kappa	GO:0030198	0.017
GO:0043616	kappa	GO:0050851	-0.0038
GO:0043616	kappa	GO:0031032	-0.0031
GO:0043616	kappa	GO:0031226	0.0015
GO:0043616	kappa	GO:0007600	-0.0039
GO:0043616	kappa	GO:0055074	0.014
GO:0043616	kappa	GO:0001944	0.0054
GO:0043616	kappa	GO:0090257	-0.0036
GO:0043616	kappa	GO:0002764	-0.004
GO:0043616	kappa	GO:0001653	-0.003
GO:0043616	kappa	GO:0005576	-0.0041
GO:0043616	kappa	GO:0002455	-0.0032
GO:0043616	kappa	GO:0051050	0.021
GO:0043616	kappa	GO:0018108	-0.0038
GO:0043616	kappa	GO:0001655	0.03
GO:0043616	kappa	GO:0050865	-0.004
GO:0043616	kappa	GO:0032940	-0.004
GO:0043616	kappa	GO:0060090	-0.0038
GO:0043616	kappa	GO:0040011	0.0032
GO:0043616	kappa	GO:0072507	0.013
GO:0043616	kappa	GO:0016323	0.027
GO:0043616	kappa	GO:0005615	-0.004
GO:0043616	kappa	GO:0016477	0.0064
GO:0043616	kappa	GO:0034329	0.017
GO:0043616	kappa	GO:0071944	-0.00021
GO:0043616	kappa	GO:0070371	0.026
GO:0043616	kappa	GO:0051480	-0.0037
GO:0043616	kappa	GO:0004713	-0.0038
GO:0043616	kappa	GO:0072001	0.035
GO:0043616	kappa	GO:0006959	-0.0036
GO:0043616	kappa	GO:0004364	-0.0025
GO:0043616	kappa	GO:0005912	0.015
GO:0043616	kappa	GO:0008015	-0.0039
GO:0043616	kappa	GO:0002757	-0.004
GO:0043616	kappa	GO:0051146	-0.0039
GO:0043616	kappa	GO:0035272	-0.0027
GO:0043616	kappa	GO:0050803	-0.0028
GO:0043616	kappa	GO:0003008	0.0032
GO:0043616	kappa	GO:0030674	-0.0037
GO:0043616	kappa	GO:0004930	-0.0037
GO:0043616	kappa	GO:0006937	-0.0035
GO:0043616	kappa	GO:0005923	-0.0035
GO:0043616	kappa	GO:0043296	-0.0036
GO:0043616	kappa	GO:0008528	-0.003
GO:0043616	kappa	GO:0019199	-0.003
GO:0043616	kappa	GO:0060089	0.016
GO:0043616	kappa	GO:0044459	0.0051
GO:0043616	kappa	GO:0030595	-0.0036
GO:0043616	kappa	GO:0034330	0.015
GO:0043616	kappa	GO:0031589	0.054
GO:0043616	kappa	GO:0005578	-0.0036
GO:0043616	kappa	GO:0002684	-0.004
GO:0043616	kappa	GO:0022603	0.01
GO:0043616	kappa	GO:0009986	0.0066
GO:0043616	kappa	GO:0042692	-0.0039
GO:0043616	kappa	GO:0040012	0.0053
GO:0043616	kappa	GO:0043410	-0.0039
GO:0043616	kappa	GO:0070374	-0.0034
GO:0043616	kappa	GO:0022612	0.16
GO:0072503	kappa	GO:0051674	0.054
GO:0072503	kappa	GO:0048747	0.04
GO:0072503	kappa	GO:0019838	-0.00057
GO:0072503	kappa	GO:0040017	0.13
GO:0072503	kappa	GO:0071346	0.034
GO:0072503	kappa	GO:0045216	0.0029
GO:0072503	kappa	GO:0051046	0.11
GO:0072503	kappa	GO:0005178	0.025
GO:0072503	kappa	GO:0005887	0.085
GO:0072503	kappa	GO:0005913	0.0049
GO:0072503	kappa	GO:0051249	0.031
GO:0072503	kappa	GO:0004871	0.065
GO:0072503	kappa	GO:0060333	0.016
GO:0072503	kappa	GO:0070160	-0.018
GO:0072503	kappa	GO:0016337	0.06
GO:0072503	kappa	GO:0048729	0.02
GO:0072503	kappa	GO:0014068	0.034
GO:0072503	kappa	GO:0002250	0.025
GO:0072503	kappa	GO:0001637	0.11
GO:0072503	kappa	GO:0002768	0.1
GO:0072503	kappa	GO:0030198	0.0011
GO:0072503	kappa	GO:0050851	0.12
GO:0072503	kappa	GO:0031032	0.02
GO:0072503	kappa	GO:0031226	0.082
GO:0072503	kappa	GO:0007600	0.073
GO:0072503	kappa	GO:0055074	0.95
GO:0072503	kappa	GO:0001944	0.054
GO:0072503	kappa	GO:0090257	0.19
GO:0072503	kappa	GO:0002764	0.074
GO:0072503	kappa	GO:0001653	0.13
GO:0072503	kappa	GO:0005576	0.014
GO:0072503	kappa	GO:0002455	0.019
GO:0072503	kappa	GO:0051050	0.16
GO:0072503	kappa	GO:0018108	0.073
GO:0072503	kappa	GO:0001655	0.013
GO:0072503	kappa	GO:0050865	0.036
GO:0072503	kappa	GO:0032940	0.087
GO:0072503	kappa	GO:0060090	-0.016
GO:0072503	kappa	GO:0040011	0.058
GO:0072503	kappa	GO:0072507	0.98
GO:0072503	kappa	GO:0016323	0.001
GO:0072503	kappa	GO:0005615	0.024
GO:0072503	kappa	GO:0016477	0.063
GO:0072503	kappa	GO:0034329	0.00077
GO:0072503	kappa	GO:0071944	0.02
GO:0072503	kappa	GO:0070371	0.072
GO:0072503	kappa	GO:0051480	0.76
GO:0072503	kappa	GO:0004713	0.016
GO:0072503	kappa	GO:0072001	0.019
GO:0072503	kappa	GO:0006959	0.043
GO:0072503	kappa	GO:0004364	0.027
GO:0072503	kappa	GO:0005912	0.0066
GO:0072503	kappa	GO:0008015	0.16
GO:0072503	kappa	GO:0002757	0.07
GO:0072503	kappa	GO:0051146	0.035
GO:0072503	kappa	GO:0035272	0.0094
GO:0072503	kappa	GO:0050803	0.024
GO:0072503	kappa	GO:0003008	0.091
GO:0072503	kappa	GO:0030674	-0.015
GO:0072503	kappa	GO:0004930	0.15
GO:0072503	kappa	GO:0006937	0.19
GO:0072503	kappa	GO:0005923	-0.018
GO:0072503	kappa	GO:0043296	-0.021
GO:0072503	kappa	GO:0008528	0.13
GO:0072503	kappa	GO:0019199	-0.0096
GO:0072503	kappa	GO:0060089	0.065
GO:0072503	kappa	GO:0044459	0.073
GO:0072503	kappa	GO:0030595	0.15
GO:0072503	kappa	GO:0034330	-0.0027
GO:0072503	kappa	GO:0031589	0.048
GO:0072503	kappa	GO:0005578	0.0043
GO:0072503	kappa	GO:0002684	0.08
GO:0072503	kappa	GO:0022603	0.044
GO:0072503	kappa	GO:0009986	0.064
GO:0072503	kappa	GO:0042692	0.027
GO:0072503	kappa	GO:0040012	0.086
GO:0072503	kappa	GO:0043410	0.1
GO:0072503	kappa	GO:0070374	0.068
GO:0072503	kappa	GO:0022612	0.049
GO:0051674	kappa	GO:0048747	0.037
GO:0051674	kappa	GO:0019838	0.046
GO:0051674	kappa	GO:0040017	0.39
GO:0051674	kappa	GO:0071346	0.014
GO:0051674	kappa	GO:0045216	0.12
GO:0051674	kappa	GO:0051046	0.074
GO:0051674	kappa	GO:0005178	0.066
GO:0051674	kappa	GO:0005887	0.069
GO:0051674	kappa	GO:0005913	0.025
GO:0051674	kappa	GO:0051249	0.085
GO:0051674	kappa	GO:0004871	0.059
GO:0051674	kappa	GO:0060333	0.0024
GO:0051674	kappa	GO:0070160	0.026
GO:0051674	kappa	GO:0016337	0.17
GO:0051674	kappa	GO:0048729	0.14
GO:0051674	kappa	GO:0014068	0.056
GO:0051674	kappa	GO:0002250	0.038
GO:0051674	kappa	GO:0001637	0.023
GO:0051674	kappa	GO:0002768	0.13
GO:0051674	kappa	GO:0030198	0.083
GO:0051674	kappa	GO:0050851	0.071
GO:0051674	kappa	GO:0031032	0.034
GO:0051674	kappa	GO:0031226	0.076
GO:0051674	kappa	GO:0007600	0.017
GO:0051674	kappa	GO:0055074	0.06
GO:0051674	kappa	GO:0001944	0.22
GO:0051674	kappa	GO:0090257	0.032
GO:0051674	kappa	GO:0002764	0.11
GO:0051674	kappa	GO:0001653	0.021
GO:0051674	kappa	GO:0005576	0.044
GO:0051674	kappa	GO:0002455	0.01
GO:0051674	kappa	GO:0051050	0.12
GO:0051674	kappa	GO:0018108	0.14
GO:0051674	kappa	GO:0001655	0.054
GO:0051674	kappa	GO:0050865	0.11
GO:0051674	kappa	GO:0032940	0.078
GO:0051674	kappa	GO:0060090	0.019
GO:0051674	kappa	GO:0040011	0.84
GO:0051674	kappa	GO:0072507	0.056
GO:0051674	kappa	GO:0016323	0.034
GO:0051674	kappa	GO:0005615	0.083
GO:0051674	kappa	GO:0016477	0.95
GO:0051674	kappa	GO:0034329	0.13
GO:0051674	kappa	GO:0071944	0.058
GO:0051674	kappa	GO:0070371	0.11
GO:0051674	kappa	GO:0051480	0.05
GO:0051674	kappa	GO:0004713	0.091
GO:0051674	kappa	GO:0072001	0.054
GO:0051674	kappa	GO:0006959	0.018
GO:0051674	kappa	GO:0004364	-0.0063
GO:0051674	kappa	GO:0005912	0.079
GO:0051674	kappa	GO:0008015	0.076
GO:0051674	kappa	GO:0002757	0.085
GO:0051674	kappa	GO:0051146	0.066
GO:0051674	kappa	GO:0035272	0.021
GO:0051674	kappa	GO:0050803	0.00081
GO:0051674	kappa	GO:0003008	0.084
GO:0051674	kappa	GO:0030674	0.019
GO:0051674	kappa	GO:0004930	0.018
GO:0051674	kappa	GO:0006937	0.03
GO:0051674	kappa	GO:0005923	0.026
GO:0051674	kappa	GO:0043296	0.039
GO:0051674	kappa	GO:0008528	0.021
GO:0051674	kappa	GO:0019199	0.045
GO:0051674	kappa	GO:0060089	0.059
GO:0051674	kappa	GO:0044459	0.12
GO:0051674	kappa	GO:0030595	0.21
GO:0051674	kappa	GO:0034330	0.13
GO:0051674	kappa	GO:0031589	0.19
GO:0051674	kappa	GO:0005578	0.034
GO:0051674	kappa	GO:0002684	0.15
GO:0051674	kappa	GO:0022603	0.22
GO:0051674	kappa	GO:0009986	0.12
GO:0051674	kappa	GO:0042692	0.062
GO:0051674	kappa	GO:0040012	0.62
GO:0051674	kappa	GO:0043410	0.14
GO:0051674	kappa	GO:0070374	0.062
GO:0051674	kappa	GO:0022612	0.045
GO:0048747	kappa	GO:0019838	0.035
GO:0048747	kappa	GO:0040017	0.077
GO:0048747	kappa	GO:0071346	-2e-04
GO:0048747	kappa	GO:0045216	0.0099
GO:0048747	kappa	GO:0051046	0.011
GO:0048747	kappa	GO:0005178	0.0097
GO:0048747	kappa	GO:0005887	-0.0026
GO:0048747	kappa	GO:0005913	-0.0089
GO:0048747	kappa	GO:0051249	0.02
GO:0048747	kappa	GO:0004871	0.0041
GO:0048747	kappa	GO:0060333	0.0031
GO:0048747	kappa	GO:0070160	-0.014
GO:0048747	kappa	GO:0016337	0.016
GO:0048747	kappa	GO:0048729	0.093
GO:0048747	kappa	GO:0014068	0.095
GO:0048747	kappa	GO:0002250	0.011
GO:0048747	kappa	GO:0001637	-0.0045
GO:0048747	kappa	GO:0002768	0.018
GO:0048747	kappa	GO:0030198	0.051
GO:0048747	kappa	GO:0050851	0.034
GO:0048747	kappa	GO:0031032	0.044
GO:0048747	kappa	GO:0031226	-0.0034
GO:0048747	kappa	GO:0007600	0.036
GO:0048747	kappa	GO:0055074	0.042
GO:0048747	kappa	GO:0001944	0.076
GO:0048747	kappa	GO:0090257	0.04
GO:0048747	kappa	GO:0002764	0.012
GO:0048747	kappa	GO:0001653	0.019
GO:0048747	kappa	GO:0005576	-0.0095
GO:0048747	kappa	GO:0002455	-0.0095
GO:0048747	kappa	GO:0051050	0.017
GO:0048747	kappa	GO:0018108	0.022
GO:0048747	kappa	GO:0001655	0.077
GO:0048747	kappa	GO:0050865	0.014
GO:0048747	kappa	GO:0032940	0.022
GO:0048747	kappa	GO:0060090	-0.0034
GO:0048747	kappa	GO:0040011	0.045
GO:0048747	kappa	GO:0072507	0.038
GO:0048747	kappa	GO:0016323	-0.017
GO:0048747	kappa	GO:0005615	-0.016
GO:0048747	kappa	GO:0016477	0.038
GO:0048747	kappa	GO:0034329	0.022
GO:0048747	kappa	GO:0071944	-0.0057
GO:0048747	kappa	GO:0070371	0.018
GO:0048747	kappa	GO:0051480	0.032
GO:0048747	kappa	GO:0004713	-0.0036
GO:0048747	kappa	GO:0072001	0.088
GO:0048747	kappa	GO:0006959	0.044
GO:0048747	kappa	GO:0004364	-0.0054
GO:0048747	kappa	GO:0005912	0.0051
GO:0048747	kappa	GO:0008015	0.036
GO:0048747	kappa	GO:0002757	0.0073
GO:0048747	kappa	GO:0051146	0.6
GO:0048747	kappa	GO:0035272	-0.0062
GO:0048747	kappa	GO:0050803	0.14
GO:0048747	kappa	GO:0003008	0.06
GO:0048747	kappa	GO:0030674	-0.018
GO:0048747	kappa	GO:0004930	0.0021
GO:0048747	kappa	GO:0006937	0.027
GO:0048747	kappa	GO:0005923	-0.014
GO:0048747	kappa	GO:0043296	-0.016
GO:0048747	kappa	GO:0008528	0.019
GO:0048747	kappa	GO:0019199	0.019
GO:0048747	kappa	GO:0060089	0.0041
GO:0048747	kappa	GO:0044459	-0.00067
GO:0048747	kappa	GO:0030595	0.0024
GO:0048747	kappa	GO:0034330	0.018
GO:0048747	kappa	GO:0031589	0.033
GO:0048747	kappa	GO:0005578	0.023
GO:0048747	kappa	GO:0002684	0.008
GO:0048747	kappa	GO:0022603	0.11
GO:0048747	kappa	GO:0009986	0.027
GO:0048747	kappa	GO:0042692	0.48
GO:0048747	kappa	GO:0040012	0.052
GO:0048747	kappa	GO:0043410	0.049
GO:0048747	kappa	GO:0070374	0.01
GO:0048747	kappa	GO:0022612	0.072
GO:0019838	kappa	GO:0040017	0.07
GO:0019838	kappa	GO:0071346	-0.013
GO:0019838	kappa	GO:0045216	-0.014
GO:0019838	kappa	GO:0051046	0.013
GO:0019838	kappa	GO:0005178	0.02
GO:0019838	kappa	GO:0005887	0.057
GO:0019838	kappa	GO:0005913	-0.0075
GO:0019838	kappa	GO:0051249	0.0033
GO:0019838	kappa	GO:0004871	0.046
GO:0019838	kappa	GO:0060333	-0.012
GO:0019838	kappa	GO:0070160	0.017
GO:0019838	kappa	GO:0016337	-0.015
GO:0019838	kappa	GO:0048729	0.03
GO:0019838	kappa	GO:0014068	0.18
GO:0019838	kappa	GO:0002250	-0.0023
GO:0019838	kappa	GO:0001637	-0.0041
GO:0019838	kappa	GO:0002768	0.015
GO:0019838	kappa	GO:0030198	0.1
GO:0019838	kappa	GO:0050851	-0.014
GO:0019838	kappa	GO:0031032	-0.0077
GO:0019838	kappa	GO:0031226	0.061
GO:0019838	kappa	GO:0007600	-0.0017
GO:0019838	kappa	GO:0055074	0.014
GO:0019838	kappa	GO:0001944	0.051
GO:0019838	kappa	GO:0090257	0.011
GO:0019838	kappa	GO:0002764	0.0065
GO:0019838	kappa	GO:0001653	-0.0073
GO:0019838	kappa	GO:0005576	0.031
GO:0019838	kappa	GO:0002455	-0.0079
GO:0019838	kappa	GO:0051050	0.014
GO:0019838	kappa	GO:0018108	0.12
GO:0019838	kappa	GO:0001655	0.056
GO:0019838	kappa	GO:0050865	0.0094
GO:0019838	kappa	GO:0032940	0.018
GO:0019838	kappa	GO:0060090	0.0052
GO:0019838	kappa	GO:0040011	0.031
GO:0019838	kappa	GO:0072507	0.013
GO:0019838	kappa	GO:0016323	0.01
GO:0019838	kappa	GO:0005615	0.062
GO:0019838	kappa	GO:0016477	0.052
GO:0019838	kappa	GO:0034329	-0.014
GO:0019838	kappa	GO:0071944	0.0072
GO:0019838	kappa	GO:0070371	0.053
GO:0019838	kappa	GO:0051480	0.0071
GO:0019838	kappa	GO:0004713	0.097
GO:0019838	kappa	GO:0072001	0.065
GO:0019838	kappa	GO:0006959	-0.011
GO:0019838	kappa	GO:0004364	-0.0048
GO:0019838	kappa	GO:0005912	0.00067
GO:0019838	kappa	GO:0008015	-0.015
GO:0019838	kappa	GO:0002757	-0.017
GO:0019838	kappa	GO:0051146	0.024
GO:0019838	kappa	GO:0035272	0.13
GO:0019838	kappa	GO:0050803	-0.006
GO:0019838	kappa	GO:0003008	-0.00037
GO:0019838	kappa	GO:0030674	0.0066
GO:0019838	kappa	GO:0004930	-0.012
GO:0019838	kappa	GO:0006937	-0.011
GO:0019838	kappa	GO:0005923	0.017
GO:0019838	kappa	GO:0043296	0.013
GO:0019838	kappa	GO:0008528	-0.0073
GO:0019838	kappa	GO:0019199	0.35
GO:0019838	kappa	GO:0060089	0.046
GO:0019838	kappa	GO:0044459	0.03
GO:0019838	kappa	GO:0030595	0.058
GO:0019838	kappa	GO:0034330	-0.014
GO:0019838	kappa	GO:0031589	0.0014
GO:0019838	kappa	GO:0005578	0.037
GO:0019838	kappa	GO:0002684	0.0014
GO:0019838	kappa	GO:0022603	0.023
GO:0019838	kappa	GO:0009986	0.12
GO:0019838	kappa	GO:0042692	0.015
GO:0019838	kappa	GO:0040012	0.051
GO:0019838	kappa	GO:0043410	0.088
GO:0019838	kappa	GO:0070374	0.05
GO:0019838	kappa	GO:0022612	0.045
GO:0040017	kappa	GO:0071346	0.034
GO:0040017	kappa	GO:0045216	0.14
GO:0040017	kappa	GO:0051046	0.074
GO:0040017	kappa	GO:0005178	0.13
GO:0040017	kappa	GO:0005887	0.048
GO:0040017	kappa	GO:0005913	-0.01
GO:0040017	kappa	GO:0051249	0.066
GO:0040017	kappa	GO:0004871	0.077
GO:0040017	kappa	GO:0060333	0.0032
GO:0040017	kappa	GO:0070160	0.021
GO:0040017	kappa	GO:0016337	0.12
GO:0040017	kappa	GO:0048729	0.096
GO:0040017	kappa	GO:0014068	0.14
GO:0040017	kappa	GO:0002250	0.069
GO:0040017	kappa	GO:0001637	0.045
GO:0040017	kappa	GO:0002768	0.097
GO:0040017	kappa	GO:0030198	0.12
GO:0040017	kappa	GO:0050851	0.088
GO:0040017	kappa	GO:0031032	0.034
GO:0040017	kappa	GO:0031226	0.055
GO:0040017	kappa	GO:0007600	0.0095
GO:0040017	kappa	GO:0055074	0.14
GO:0040017	kappa	GO:0001944	0.18
GO:0040017	kappa	GO:0090257	0.039
GO:0040017	kappa	GO:0002764	0.074
GO:0040017	kappa	GO:0001653	0.051
GO:0040017	kappa	GO:0005576	0.057
GO:0040017	kappa	GO:0002455	0.034
GO:0040017	kappa	GO:0051050	0.18
GO:0040017	kappa	GO:0018108	0.21
GO:0040017	kappa	GO:0001655	0.068
GO:0040017	kappa	GO:0050865	0.088
GO:0040017	kappa	GO:0032940	0.067
GO:0040017	kappa	GO:0060090	-0.0057
GO:0040017	kappa	GO:0040011	0.3
GO:0040017	kappa	GO:0072507	0.13
GO:0040017	kappa	GO:0016323	0.013
GO:0040017	kappa	GO:0005615	0.14
GO:0040017	kappa	GO:0016477	0.42
GO:0040017	kappa	GO:0034329	0.15
GO:0040017	kappa	GO:0071944	0.027
GO:0040017	kappa	GO:0070371	0.24
GO:0040017	kappa	GO:0051480	0.13
GO:0040017	kappa	GO:0004713	0.1
GO:0040017	kappa	GO:0072001	0.068
GO:0040017	kappa	GO:0006959	0.056
GO:0040017	kappa	GO:0004364	-0.0059
GO:0040017	kappa	GO:0005912	0.074
GO:0040017	kappa	GO:0008015	0.098
GO:0040017	kappa	GO:0002757	0.063
GO:0040017	kappa	GO:0051146	0.096
GO:0040017	kappa	GO:0035272	0.058
GO:0040017	kappa	GO:0050803	0.0081
GO:0040017	kappa	GO:0003008	0.042
GO:0040017	kappa	GO:0030674	-0.015
GO:0040017	kappa	GO:0004930	0.039
GO:0040017	kappa	GO:0006937	0.02
GO:0040017	kappa	GO:0005923	0.021
GO:0040017	kappa	GO:0043296	0.029
GO:0040017	kappa	GO:0008528	0.051
GO:0040017	kappa	GO:0019199	0.052
GO:0040017	kappa	GO:0060089	0.077
GO:0040017	kappa	GO:0044459	0.069
GO:0040017	kappa	GO:0030595	0.33
GO:0040017	kappa	GO:0034330	0.14
GO:0040017	kappa	GO:0031589	0.22
GO:0040017	kappa	GO:0005578	0.029
GO:0040017	kappa	GO:0002684	0.15
GO:0040017	kappa	GO:0022603	0.18
GO:0040017	kappa	GO:0009986	0.14
GO:0040017	kappa	GO:0042692	0.072
GO:0040017	kappa	GO:0040012	0.68
GO:0040017	kappa	GO:0043410	0.19
GO:0040017	kappa	GO:0070374	0.18
GO:0040017	kappa	GO:0022612	0.075
GO:0071346	kappa	GO:0045216	-0.022
GO:0071346	kappa	GO:0051046	0.031
GO:0071346	kappa	GO:0005178	0.047
GO:0071346	kappa	GO:0005887	0.017
GO:0071346	kappa	GO:0005913	-0.0093
GO:0071346	kappa	GO:0051249	0.11
GO:0071346	kappa	GO:0004871	0.022
GO:0071346	kappa	GO:0060333	0.9
GO:0071346	kappa	GO:0070160	-0.015
GO:0071346	kappa	GO:0016337	0.046
GO:0071346	kappa	GO:0048729	0.0037
GO:0071346	kappa	GO:0014068	0.06
GO:0071346	kappa	GO:0002250	0.11
GO:0071346	kappa	GO:0001637	-0.0046
GO:0071346	kappa	GO:0002768	0.048
GO:0071346	kappa	GO:0030198	-0.0089
GO:0071346	kappa	GO:0050851	0.067
GO:0071346	kappa	GO:0031032	-0.0097
GO:0071346	kappa	GO:0031226	0.016
GO:0071346	kappa	GO:0007600	-0.014
GO:0071346	kappa	GO:0055074	0.035
GO:0071346	kappa	GO:0001944	0.00078
GO:0071346	kappa	GO:0090257	0.034
GO:0071346	kappa	GO:0002764	0.056
GO:0071346	kappa	GO:0001653	-0.009
GO:0071346	kappa	GO:0005576	9e-04
GO:0071346	kappa	GO:0002455	0.036
GO:0071346	kappa	GO:0051050	0.04
GO:0071346	kappa	GO:0018108	0.097
GO:0071346	kappa	GO:0001655	-0.00093
GO:0071346	kappa	GO:0050865	0.12
GO:0071346	kappa	GO:0032940	0.022
GO:0071346	kappa	GO:0060090	-0.0064
GO:0071346	kappa	GO:0040011	0.0092
GO:0071346	kappa	GO:0072507	0.033
GO:0071346	kappa	GO:0016323	-0.0017
GO:0071346	kappa	GO:0005615	0.015
GO:0071346	kappa	GO:0016477	0.014
GO:0071346	kappa	GO:0034329	-0.022
GO:0071346	kappa	GO:0071944	-0.0025
GO:0071346	kappa	GO:0070371	0.063
GO:0071346	kappa	GO:0051480	0.042
GO:0071346	kappa	GO:0004713	0.037
GO:0071346	kappa	GO:0072001	0.0026
GO:0071346	kappa	GO:0006959	0.019
GO:0071346	kappa	GO:0004364	-0.0055
GO:0071346	kappa	GO:0005912	0.0011
GO:0071346	kappa	GO:0008015	0.019
GO:0071346	kappa	GO:0002757	0.062
GO:0071346	kappa	GO:0051146	-0.014
GO:0071346	kappa	GO:0035272	-0.0064
GO:0071346	kappa	GO:0050803	-0.0072
GO:0071346	kappa	GO:0003008	-0.00072
GO:0071346	kappa	GO:0030674	-0.005
GO:0071346	kappa	GO:0004930	-0.00083
GO:0071346	kappa	GO:0006937	0.022
GO:0071346	kappa	GO:0005923	-0.015
GO:0071346	kappa	GO:0043296	-0.017
GO:0071346	kappa	GO:0008528	-0.009
GO:0071346	kappa	GO:0019199	-0.0087
GO:0071346	kappa	GO:0060089	0.022
GO:0071346	kappa	GO:0044459	0.032
GO:0071346	kappa	GO:0030595	0.034
GO:0071346	kappa	GO:0034330	-0.023
GO:0071346	kappa	GO:0031589	0.0023
GO:0071346	kappa	GO:0005578	-0.017
GO:0071346	kappa	GO:0002684	0.088
GO:0071346	kappa	GO:0022603	0.018
GO:0071346	kappa	GO:0009986	0.021
GO:0071346	kappa	GO:0042692	-0.0099
GO:0071346	kappa	GO:0040012	0.031
GO:0071346	kappa	GO:0043410	0.013
GO:0071346	kappa	GO:0070374	0.028
